,Total edges,Average degree weight=count,Average degree weight=duration(seconds),Average clustering coefficient unweighted,Average clustering coefficient weight=count,Average clustering coefficient weight=duration(seconds),Average betweenness centrality unweighted,Average betweenness centrality weight=count,Average betweenness centrality weight=duration(seconds),Average closseness centrality unweighted,Average closseness centrality weight=count,Average closseness centrality weight=duration(seconds),Newman modularity unweighted,Newman_modularity weight=count,Newman_modularity weight=dration(seconds)
CsCh-2024-07-09--18-03-34,66.0,742.0,15707.833333333334,1.0,0.4061191560742065,0.45471162889582956,0.0,0.03181818181818182,0.04393939393939394,1.0,0.01723270880044803,0.0008715334433625608,0.0,0.0,0.0
CsCh-2024-07-09--18-03-41,66.0,824.6666666666666,17763.833333333332,1.0,0.44360106344873834,0.4103537813740929,0.0,0.06666666666666667,0.08787878787878788,1.0,0.017906716443937282,0.0009622116811523975,0.0,0.0,0.0
CsCh-2024-07-09--18-03-48,66.0,872.6666666666666,18065.833333333332,1.0,0.4349861347055954,0.3359140167488359,0.0,0.03181818181818182,0.04090909090909091,1.0,0.014130223741125427,0.0007050651887510405,0.0,0.0,0.0
CsCh-2024-07-09--18-03-54,66.0,805.5,16118.166666666666,1.0,0.4277434527450787,0.40502320252505347,0.0,0.0553030303030303,0.10303030303030303,1.0,0.017527455845004033,0.0010473224428396435,0.0,0.0,0.0
CsCh-2024-07-09--18-04-00,66.0,767.5,15814.0,1.0,0.46091523830672143,0.38639565642244,0.0,0.048484848484848485,0.049999999999999996,1.0,0.0175783274235126,0.0008875754441603252,0.0,0.0,0.0
CsCh-2024-07-09--18-04-06,66.0,781.8333333333334,15894.333333333334,1.0,0.34772203719180533,0.31760737847370496,0.0,0.049999999999999996,0.06363636363636363,1.0,0.017722733414144935,0.0009141299145617518,0.0,0.0,0.0
CsCh-2024-07-09--18-04-13,65.0,788.1666666666666,16140.5,0.984848484848485,0.46050275513590605,0.37835042393861706,0.0015151515151515154,0.04924242424242425,0.06818181818181819,0.986111111111111,0.017875614615678936,0.0010518639773514167,0.0,0.0,0.0
CsCh-2024-07-09--18-04-19,66.0,858.5,17992.833333333332,1.0,0.4984986830113245,0.4814129566612237,0.0,0.0446969696969697,0.05757575757575758,1.0,0.015001363473391214,0.0007572857257969939,0.0,0.0,0.0
CsCh-2024-07-09--18-04-26,65.0,824.8333333333334,16042.666666666666,0.984848484848485,0.4494048967001832,0.43359991314738683,0.0015151515151515154,0.05075757575757576,0.05606060606060606,0.986111111111111,0.016933454699068585,0.000891480907520859,0.0,0.0,0.0
CsCh-2024-07-09--18-04-32,66.0,711.3333333333334,15246.666666666666,1.0,0.4222616741071512,0.34969645661448046,0.0,0.04545454545454545,0.04848484848484849,1.0,0.019741500477405142,0.0010403340128312354,0.0,0.0,0.0
CsCh-2024-07-09--18-04-38,66.0,820.0,17274.833333333332,1.0,0.29506260750492713,0.26464215577270694,0.0,0.03257575757575757,0.04545454545454545,1.0,0.01633606637800702,0.0008654162218572511,0.0,0.0,0.0
CsCh-2024-07-09--18-04-44,66.0,803.6666666666666,15816.5,1.0,0.4737435896453867,0.40543304322940427,0.0,0.04696969696969697,0.04848484848484849,1.0,0.01702753748392811,0.0008575757052990868,0.0,0.0,0.0
CsCh-2024-07-09--18-04-51,66.0,828.1666666666666,16480.833333333332,1.0,0.4890857721071236,0.39297406495547366,0.0,0.05909090909090908,0.05303030303030303,1.0,0.016582074820000688,0.0009349307230032039,0.0,0.0,0.0
CsCh-2024-07-09--18-04-57,66.0,822.0,16041.5,1.0,0.3263517150508371,0.3444242398723223,0.0,0.06666666666666667,0.06666666666666667,1.0,0.02137169703499835,0.0012230323344628888,0.0,0.0,0.0
CsCh-2024-07-09--18-05-03,66.0,775.0,15741.5,1.0,0.41996126986486293,0.3417980699855699,0.0,0.03333333333333333,0.03787878787878788,1.0,0.016703147541602435,0.0008336955062823482,0.0,0.0,0.0
CsCh-2024-07-09--18-05-10,66.0,927.6666666666666,18729.333333333332,1.0,0.3875926058338081,0.34941941035045937,0.0,0.04621212121212121,0.051515151515151514,1.0,0.01535284484662705,0.0008131794602310574,0.0,0.0,0.0
CsCh-2024-07-09--18-05-16,66.0,740.6666666666666,14830.5,1.0,0.3858728194582379,0.39183021374137605,0.0,0.05606060606060606,0.05454545454545454,1.0,0.020934173796070196,0.0011074941137299902,0.0,0.0,0.0
CsCh-2024-07-09--18-05-23,66.0,829.6666666666666,16416.666666666668,1.0,0.4442684971488124,0.42805416372672883,0.0,0.08863636363636362,0.0803030303030303,1.0,0.017965956824425706,0.0009743290804770714,0.0,0.0,0.0
CsCh-2024-07-09--18-05-29,66.0,781.8333333333334,15661.0,1.0,0.4894661431104741,0.43535344130991177,0.0,0.03686868686868687,0.049999999999999996,1.0,0.01627869151505155,0.0008912252925342058,0.0,0.0,0.0
CsCh-2024-07-09--18-05-36,66.0,806.5,16773.0,1.0,0.42500550929088327,0.375860902528598,0.0,0.05075757575757575,0.04393939393939394,1.0,0.016456497051806854,0.0008139520011730194,0.0,0.0,0.0
CsCh-2024-07-09--18-05-42,66.0,783.3333333333334,15856.333333333334,1.0,0.38259486715728763,0.39186049889363894,0.0,0.04545454545454546,0.04242424242424243,1.0,0.01675351727961412,0.0008818354359631505,0.0,0.0,0.0
CsCh-2024-07-09--18-05-48,66.0,824.3333333333334,16699.333333333332,1.0,0.3817686477395285,0.33068094960268407,0.0,0.048484848484848485,0.08333333333333333,1.0,0.017608540597232495,0.0009787563534303851,0.0,0.0,0.0
CsCh-2024-07-09--18-05-54,66.0,816.6666666666666,17170.166666666668,1.0,0.502688736276987,0.39368214658560835,0.0,0.0553030303030303,0.09166666666666666,1.0,0.017134415224066783,0.0009066686019679563,0.0,0.0,0.0
CsCh-2024-07-09--18-06-01,66.0,746.5,15708.5,1.0,0.4614307812390979,0.3872709172731401,0.0,0.06439393939393939,0.08409090909090909,1.0,0.018794228234986905,0.0010236134247340143,0.0,0.0,0.0
CsCh-2024-07-09--18-06-07,66.0,732.1666666666666,14064.833333333334,1.0,0.46306781395322205,0.4009621082208548,0.0,0.07196969696969698,0.07878787878787878,1.0,0.020857009217739687,0.0011976248771191007,0.0,0.0,0.0
CsCh-2024-07-09--18-06-14,66.0,896.5,18097.5,1.0,0.3561238344173836,0.3258466409353503,0.0,0.05303030303030303,0.04696969696969697,1.0,0.016775621416952515,0.0008057360131336319,0.0,0.0,0.0
CsCh-2024-07-09--18-06-21,66.0,858.1666666666666,17094.166666666668,1.0,0.4229123246279896,0.39497602856091213,0.0,0.049999999999999996,0.05757575757575758,1.0,0.01570840539323967,0.000918275767156935,0.0,0.0,0.0
CsCh-2024-07-09--18-06-28,66.0,901.0,17751.833333333332,1.0,0.35881936695233246,0.30913647530206156,0.0,0.03181818181818182,0.049999999999999996,1.0,0.01454992605057667,0.0008462108900985917,0.0,0.0,0.0
CsCh-2024-07-09--18-06-34,66.0,797.8333333333334,16387.0,1.0,0.483366810991433,0.4004738609157163,0.0,0.035606060606060606,0.049999999999999996,1.0,0.015615974486364521,0.0008443524565341838,0.0,0.0,0.0
CsCh-2024-07-09--18-06-40,66.0,726.0,15130.333333333334,1.0,0.3951205556734423,0.3699749528721253,0.0,0.05303030303030303,0.06060606060606061,1.0,0.01999008965731267,0.0009582486904873011,0.0,0.0,0.0
CsCh-2024-07-09--18-06-47,65.0,813.3333333333334,16027.333333333334,0.984848484848485,0.4178097639820994,0.4122549878373855,0.0015151515151515154,0.07121212121212121,0.08636363636363636,0.986111111111111,0.01848148001938882,0.001050575984028159,0.0,0.0,0.0
CsCh-2024-07-09--18-06-53,66.0,839.8333333333334,17043.666666666668,1.0,0.3216975860840343,0.32591485128683356,0.0,0.04696969696969697,0.051515151515151514,1.0,0.01716021010931824,0.0008786777183280936,0.0,0.0,0.0
CsCh-2024-07-09--18-07-00,66.0,814.1666666666666,16642.5,1.0,0.3267879924039057,0.3305949808768702,0.0,0.07348484848484849,0.07424242424242423,1.0,0.022047120125428477,0.0010811230592423719,0.0,0.0,0.0
CsCh-2024-07-09--18-07-06,66.0,818.3333333333334,16355.833333333334,1.0,0.4301785189460592,0.4532329166519344,0.0,0.06060606060606061,0.05909090909090908,1.0,0.017179462703841672,0.0008891475367523558,0.0,0.0,0.0
CsCh-2024-07-09--18-07-13,66.0,801.5,16400.333333333332,1.0,0.5331087675518132,0.4673166607755728,0.0,0.03787878787878788,0.05757575757575758,1.0,0.016054075111029437,0.0009092980350477514,0.0,0.0,0.0
