,Total nodes,Total edges,Mean degree weight=count,Mean degree weight=duration(seconds),Degree heterogeneity,Degree heterogeneity (count),Degree heterogeneity (total duration (seconds)),Degree aassortativity,Degree aassortativity (count),Degree aassortativity (total duration (seconds)),Reciprocity,Network density,Global efficiency,Transitivity,Number of connected components,Average clustering coefficient unweighted,Average clustering coefficient weight=count,Average clustering coefficient weight=duration(seconds),Average betweenness centrality unweighted,Average betweenness centrality weight=count,Average betweenness centrality weight=duration(seconds),Average closseness centrality unweighted,Average closseness centrality weight=count,Average closseness centrality weight=duration(seconds),Newman modularity unweighted,Newman_modularity weight=count,Newman_modularity weight=dration(seconds)
5759,12.0,132.0,1242.0,696.2986111111112,0.0,0.0936813166050928,0.11451826551067582,,-0.07393344169800534,-0.07213891765029734,1.0,1.0,1.0,1.0,1.0,1.0,0.535112447812196,0.523883735900867,0.0,0.0022727272727272726,0.006818181818181818,1.0,0.017911518785568837,0.032266466559714026,0.0,0.0,-2.220446049250313e-16
2128,12.0,132.0,1377.6666666666667,743.4375,0.0,0.08390746710620385,0.0724390100452138,,-0.07958707731702488,-0.04242792651458334,1.0,1.0,1.0,1.0,1.0,1.0,0.6382015988087507,0.6070202724915239,0.0,0.0,0.0030303030303030303,1.0,0.01603007080498994,0.03004956476607572,0.0,0.0,0.0
3364,12.0,132.0,1389.1666666666667,695.0833333333334,0.0,0.08945585022931665,0.10115875763025994,,-0.07740516436461005,-0.07133089060009677,1.0,1.0,1.0,1.0,1.0,1.0,0.6417445439004313,0.5992406673056501,0.0,0.003409090909090909,0.010606060606060605,1.0,0.015990567776905176,0.03238233734048017,0.0,0.0,-1.1102230246251565e-16
6088,12.0,132.0,1436.8333333333333,732.5972222222222,0.0,0.1114005077665768,0.0803142968949923,,-0.07689584743431185,-0.05418675720444741,1.0,1.0,1.0,1.0,1.0,1.0,0.594529105441273,0.5796710162093177,0.0,0.001893939393939394,0.006060606060606061,1.0,0.01548188953320818,0.03052634338191144,0.0,0.0,2.220446049250313e-16
7157,12.0,132.0,1289.6666666666667,692.6597222222222,0.0,0.1480144428316752,0.13225300442918272,,-0.08225406785321752,-0.0799907498602722,1.0,1.0,1.0,1.0,1.0,1.0,0.567699226486123,0.46688565030450624,0.0,0.006439393939393939,0.010606060606060605,1.0,0.01741499230779206,0.03286132091377673,0.0,0.0,0.0
9065,12.0,132.0,1228.8333333333333,670.0069444444445,0.0,0.10557721922375152,0.0645971406804532,,-0.07792571413837862,-0.049783978515554786,1.0,1.0,1.0,1.0,1.0,1.0,0.6387893628868221,0.5713084799775343,0.0,0.0030303030303030303,0.006818181818181818,1.0,0.018054577821370755,0.03313628001097324,0.0,0.0,-1.1102230246251565e-16
5120,12.0,132.0,1235.0,659.3750000000001,0.0,0.1407847803348957,0.10965332453836558,,-0.0750403006404618,-0.053269368511790434,1.0,1.0,1.0,1.0,1.0,1.0,0.5907676015954252,0.543021226295524,0.0,0.006818181818181818,0.012121212121212121,1.0,0.018278736286167132,0.03442546530843157,0.0,0.0,2.220446049250313e-16
3737,12.0,132.0,1258.5,614.4583333333333,0.0,0.1100808088247007,0.09748906660066249,,-0.06922924995355942,-0.03505158283324197,1.0,1.0,1.0,1.0,1.0,1.0,0.5800096061093679,0.566313115850435,0.0,0.0015151515151515152,0.006818181818181818,1.0,0.01770276782491313,0.03637270798455808,0.0,0.0,-1.1102230246251565e-16
3294,12.0,132.0,1199.6666666666667,627.8819444444445,0.0,0.11721758613463622,0.10291334336621316,,-0.08358342889800226,-0.048478546661466365,1.0,1.0,1.0,1.0,1.0,1.0,0.5212636312526079,0.5357987001296668,0.0,0.003409090909090909,0.008333333333333333,1.0,0.018633014276185557,0.035745258641766565,0.0,0.0,2.220446049250313e-16
6825,12.0,132.0,1404.6666666666667,674.5833333333334,0.0,0.1275563734376335,0.10945348183748331,,-0.07806145588534416,-0.047996591792088074,1.0,1.0,1.0,1.0,1.0,1.0,0.6141780933782143,0.5228430372845804,0.0,0.005681818181818181,0.011363636363636362,1.0,0.016058998566915995,0.03366742886074511,0.0,0.0,4.440892098500626e-16
1197,12.0,132.0,1273.3333333333333,671.5902777777777,0.0,0.19458442889873617,0.1090571439764654,,-0.0880876263128801,-0.08145650732606724,1.0,1.0,1.0,1.0,1.0,1.0,0.4890813062622068,0.6067499332434522,0.0,0.006060606060606061,0.008333333333333333,1.0,0.017832818551566734,0.03341657671963775,0.0,0.0,-1.1102230246251565e-16
4563,12.0,132.0,1348.6666666666667,689.6111111111112,0.0,0.1395573420713184,0.10850611905806443,,-0.08305031460947863,-0.07059887095074337,1.0,1.0,1.0,1.0,1.0,1.0,0.5969939925619512,0.5696671715665298,0.0,0.0030303030303030303,0.005303030303030303,1.0,0.01661521585092307,0.032485371647620366,0.0,0.0,2.220446049250313e-16
1597,12.0,132.0,1338.6666666666667,701.3541666666666,0.0,0.12236120130622215,0.10273952228921734,,-0.08343278051669523,-0.0686417604566867,1.0,1.0,1.0,1.0,1.0,1.0,0.6166356482328682,0.5700973716728666,0.0,0.003787878787878788,0.011363636363636362,1.0,0.0167747711891618,0.03239929401592546,0.0,0.0,2.220446049250313e-16
8448,12.0,132.0,1431.6666666666667,719.2847222222222,0.0,0.11132093481491331,0.07125610330179512,,-0.07574975127781387,-0.03575797583122613,1.0,1.0,1.0,1.0,1.0,1.0,0.6279841448933933,0.5639182829858361,0.0,0.001893939393939394,0.0030303030303030303,1.0,0.015528804120177602,0.030843941415329257,0.0,0.0,2.220446049250313e-16
1412,12.0,132.0,1353.5,658.7291666666666,0.0,0.11224937872545583,0.10376975566330843,,-0.07623734238786176,-0.06851464149765454,1.0,1.0,1.0,1.0,1.0,1.0,0.6180273252866059,0.5281562074498619,0.0,0.0030303030303030303,0.006060606060606061,1.0,0.01650440944842137,0.03397663880600982,0.0,0.0,-1.1102230246251565e-16
6408,12.0,132.0,1328.6666666666667,722.2152777777778,0.0,0.11111250801639408,0.07325215901042037,,-0.07965587126518356,-0.04270391264370862,1.0,1.0,1.0,1.0,1.0,1.0,0.5940247053097022,0.579462546529358,0.0,0.004166666666666667,0.010606060606060605,1.0,0.01675442342932268,0.030999563806030663,0.0,0.0,0.0
6307,12.0,132.0,1467.1666666666667,739.7638888888888,0.0,0.0694681827873012,0.08321932617564891,,-0.06564978661839181,-0.06895310655073682,1.0,1.0,1.0,1.0,1.0,1.0,0.6668631417299765,0.5326849389354021,0.0,0.0007575757575757576,0.0022727272727272726,1.0,0.01505129097957325,0.03008890098272274,0.0,0.0,2.220446049250313e-16
8605,12.0,132.0,1329.3333333333333,706.8958333333334,0.0,0.14446572862573134,0.11731609740213193,,-0.0819223525985487,-0.079480955242328,1.0,1.0,1.0,1.0,1.0,1.0,0.636186403897153,0.5487581275325176,0.0,0.007196969696969697,0.010606060606060607,1.0,0.016896028762897402,0.031972293830608824,0.0,0.0,-2.220446049250313e-16
5411,12.0,132.0,1331.5,697.888888888889,0.0,0.11418599053910199,0.07838605395042643,,-0.06803655785113055,-0.031090237686765408,1.0,1.0,1.0,1.0,1.0,1.0,0.4547225502787497,0.49848360794832486,0.0,0.001893939393939394,0.0030303030303030303,1.0,0.016677517491648995,0.03191665387301181,0.0,0.0,0.0
3616,12.0,132.0,1473.3333333333333,763.5972222222223,0.0,0.11351132159669343,0.08410676843355486,,-0.0837119122455247,-0.07605721083072632,1.0,1.0,1.0,1.0,1.0,1.0,0.6281722081593717,0.4784455563820022,0.0,0.004924242424242424,0.0053030303030303025,1.0,0.01519335978211485,0.02938097493747709,0.0,0.0,2.220446049250313e-16
434,12.0,132.0,1131.0,660.1527777777777,0.0,0.13269327304264542,0.08413062814468762,,-0.07329730289854655,0.000743910093520552,1.0,1.0,1.0,1.0,1.0,1.0,0.5207741388874741,0.3901614324658376,0.0,0.014772727272727272,0.013636363636363636,1.0,0.02023268464844011,0.0348109569725888,0.0,0.0,2.220446049250313e-16
1706,12.0,132.0,1230.0,665.0347222222223,0.0,0.09658157904121988,0.09012639881167493,,-0.06462962662084337,-0.03350213479991364,1.0,1.0,1.0,1.0,1.0,1.0,0.6397591707736542,0.6151550952334836,0.0,0.0026515151515151512,0.0053030303030303025,1.0,0.018069649034026705,0.03365281145893119,0.0,0.0,-6.661338147750939e-16
6670,12.0,132.0,1369.8333333333333,698.1527777777777,0.0,0.14830998934840436,0.08840896162011035,,-0.08641367704581504,-0.06174736731746997,1.0,1.0,1.0,1.0,1.0,1.0,0.5644073183681136,0.5989123522478126,0.0,0.005681818181818181,0.0053030303030303025,1.0,0.016474651397348782,0.03190358219136289,0.0,0.0,2.220446049250313e-16
3306,12.0,132.0,1342.5,715.5972222222222,0.0,0.10368566142611997,0.0704543342558443,,-0.08223544173480253,-0.06426348883128184,1.0,1.0,1.0,1.0,1.0,1.0,0.5785031071001617,0.5425023506164232,0.0,0.0015151515151515152,0.0053030303030303025,1.0,0.01654059971779791,0.031095410456702482,0.0,0.0,-2.220446049250313e-16
2384,12.0,132.0,1421.6666666666667,731.0,0.0,0.07870869113401323,0.07672706056505786,,-0.0630730199679835,-0.056065841673270465,1.0,1.0,1.0,1.0,1.0,1.0,0.5634736988961864,0.566847334478689,0.0,0.001893939393939394,0.004545454545454546,1.0,0.015545915567141166,0.03033905839980199,0.0,0.0,-4.440892098500626e-16
9504,12.0,132.0,1287.5,648.1944444444445,0.0,0.18573273136566384,0.13458610875167468,,-0.08239140901826025,-0.07205194695442267,1.0,1.0,1.0,1.0,1.0,1.0,0.4411060322786711,0.4796073826157068,0.0,0.012499999999999999,0.007575757575757576,1.0,0.01776969029550079,0.03473957243229565,0.0,0.0,4.440892098500626e-16
5952,12.0,132.0,1284.1666666666667,653.8611111111111,0.0,0.09897437180344663,0.10448872284468051,,-0.07459220736897998,-0.06646538778140405,1.0,1.0,1.0,1.0,1.0,1.0,0.5215312056780099,0.5327576761810323,0.0,0.003787878787878788,0.017424242424242422,1.0,0.017350893069755444,0.03524344546380329,0.0,0.0,-1.1102230246251565e-16
1036,12.0,132.0,1177.1666666666667,644.9930555555557,0.0,0.08840273267096653,0.11114108216721574,,-0.07728097862154885,-0.05850600280162505,1.0,1.0,1.0,1.0,1.0,1.0,0.5776791833311306,0.49598673519605746,0.0,0.004924242424242424,0.012121212121212121,1.0,0.018866166434518054,0.035166661402963935,0.0,0.0,-5.551115123125783e-16
2376,12.0,132.0,1451.3333333333333,686.5555555555557,0.0,0.10538064068950512,0.08645477922851617,,-0.07013102980852683,-0.029975686086274003,1.0,1.0,1.0,1.0,1.0,1.0,0.6359262897805134,0.5574473141306511,0.0,0.0022727272727272726,0.004545454545454546,1.0,0.015263538869012404,0.032331216106096225,0.0,0.0,4.440892098500626e-16
3532,12.0,132.0,1396.0,701.4513888888888,0.0,0.14580810215692155,0.10162067459362731,,-0.08413679750110332,-0.06582049768214812,1.0,1.0,1.0,1.0,1.0,1.0,0.6226307871657939,0.4978993647638179,0.0,0.005681818181818181,0.008333333333333333,1.0,0.016126350050049643,0.031865794087733657,0.0,0.0,0.0
6838,12.0,132.0,1142.6666666666667,618.5972222222223,0.0,0.13805562669258659,0.1168286010392274,,-0.08363919693629467,-0.07716345347212825,1.0,1.0,1.0,1.0,1.0,1.0,0.5506353890727876,0.506723210615401,0.0,0.00909090909090909,0.011363636363636362,1.0,0.01963801625008729,0.03705549661442811,0.0,0.0,-1.1102230246251565e-16
6522,12.0,132.0,1387.1666666666667,674.8333333333334,0.0,0.087712297424089,0.10079671831422929,,-0.07028869774346785,-0.0833569893784,1.0,1.0,1.0,1.0,1.0,1.0,0.62928990604536,0.5637894540539561,0.0,0.0,0.006060606060606061,1.0,0.015983378566510772,0.033204568358213706,0.0,0.0,-2.220446049250313e-16
3759,12.0,132.0,1327.0,654.7152777777777,0.0,0.09763775346814328,0.07900652945285017,,-0.07314723274400278,-0.0525373164048842,1.0,1.0,1.0,1.0,1.0,1.0,0.5671619987475346,0.6349137059184716,0.0,0.0011363636363636363,0.0015151515151515152,1.0,0.016712718818001238,0.03380539011772023,0.0,0.0,0.0
4493,12.0,132.0,1335.5,679.1736111111112,0.0,0.12605289895077387,0.12089962079958598,,-0.08328146980835384,-0.060356935493422,1.0,1.0,1.0,1.0,1.0,1.0,0.5428198293727065,0.5892215888196367,0.0,0.0003787878787878788,0.012499999999999999,1.0,0.016683209553169164,0.03349314780571609,0.0,0.0,-6.661338147750939e-16
8478,12.0,132.0,1257.5,661.548611111111,0.0,0.10480714089201655,0.11781432435036533,,-0.06600456405330712,-0.06215087462561169,1.0,1.0,1.0,1.0,1.0,1.0,0.6052633178070091,0.5099028298456024,0.0,0.003787878787878788,0.008333333333333333,1.0,0.01772577824210596,0.03397679487527039,0.0,0.0,-1.1102230246251565e-16
8617,12.0,132.0,1334.6666666666667,693.1041666666666,0.0,0.1115810775889501,0.07743092264477494,,-0.0813386184230048,-0.053682195736937104,1.0,1.0,1.0,1.0,1.0,1.0,0.5914253180701351,0.5826503284301287,0.0,0.0015151515151515152,0.007575757575757576,1.0,0.016681271982592328,0.03206192615423616,0.0,0.0,-2.220446049250313e-16
2261,12.0,132.0,1371.0,682.0069444444445,0.0,0.09320376883103106,0.1152967361458084,,-0.07771071649822717,-0.07138680649156834,1.0,1.0,1.0,1.0,1.0,1.0,0.6675229187510996,0.5830402832659579,0.0,0.0022727272727272726,0.007575757575757576,1.0,0.016229514691549814,0.03322721276241966,0.0,0.0,-4.440892098500626e-16
6677,12.0,132.0,1473.5,721.2777777777778,0.0,0.1304202125164351,0.09367152764417482,,-0.08732122136330264,-0.07007134077983636,1.0,1.0,1.0,1.0,1.0,1.0,0.5926242004415153,0.5860953878913601,0.0,0.010606060606060605,0.008333333333333333,1.0,0.01541480264809558,0.03143320514189223,0.0,0.0,8.881784197001252e-16
791,12.0,132.0,1156.6666666666667,641.9791666666666,0.0,0.13578182218717288,0.07725385205114278,,-0.08642889087996387,-0.02996791008573597,1.0,1.0,1.0,1.0,1.0,1.0,0.5590588656675277,0.46857099610087166,0.0,0.005681818181818181,0.005303030303030303,1.0,0.01947108541497786,0.03491032385513703,0.0,0.0,4.440892098500626e-16
3979,12.0,132.0,1272.8333333333333,687.4791666666666,0.0,0.11862769570885494,0.08117926708952555,,-0.07364947782047573,-0.04990289020599418,1.0,1.0,1.0,1.0,1.0,1.0,0.5156530339451187,0.5706203271643052,0.0,0.003409090909090909,0.006060606060606061,1.0,0.017594384098904025,0.03248278554739811,0.0,0.0,0.0
5546,12.0,132.0,1368.3333333333333,749.4166666666669,0.0,0.08966199627125367,0.0883827745240441,,-0.07633130367145971,-0.08089027819830734,1.0,1.0,1.0,1.0,1.0,1.0,0.6335444701400056,0.5383657408665561,0.0,0.0,0.006060606060606061,1.0,0.016174934304533286,0.029768394174469814,0.0,0.0,2.220446049250313e-16
1071,12.0,132.0,1393.1666666666667,708.5277777777778,0.0,0.0692203608976042,0.05215379904054758,,-0.07225278918334421,0.0035762042366892146,1.0,1.0,1.0,1.0,1.0,1.0,0.6184245154065992,0.55209309016227,0.0,0.0007575757575757576,0.0030303030303030303,1.0,0.015839173962435997,0.0312861275930015,0.0,0.0,4.440892098500626e-16
3726,12.0,132.0,1285.1666666666667,666.0694444444445,0.0,0.09900698478567933,0.09160133734651714,,-0.0662056982765892,-0.052191158889506116,1.0,1.0,1.0,1.0,1.0,1.0,0.6380994783883359,0.4971785593690548,0.0,0.003409090909090909,0.006818181818181818,1.0,0.01734756355066116,0.03365039789217828,0.0,0.0,2.220446049250313e-16
5444,12.0,132.0,1339.8333333333333,716.75,0.0,0.1359275819163612,0.08706245015478581,,-0.08108906256903459,-0.0677303459439168,1.0,1.0,1.0,1.0,1.0,1.0,0.45396120020816305,0.5240879644451917,0.0,0.008333333333333333,0.009848484848484848,1.0,0.01677066502538992,0.03158852887066955,0.0,0.0,0.0
5587,12.0,132.0,1145.0,669.9722222222221,0.0,0.11539516481298491,0.1101660850995098,,-0.07940016253766602,-0.07432205641688712,1.0,1.0,1.0,1.0,1.0,1.0,0.537675158029257,0.5506647009592734,0.0,0.007575757575757576,0.019696969696969695,1.0,0.01970720124900376,0.03416023278772134,0.0,0.0,-1.1102230246251565e-16
2923,12.0,132.0,1365.0,694.3819444444445,0.0,0.13489107350779453,0.09569455766411504,,-0.06926435331170692,-0.04102817067368977,1.0,1.0,1.0,1.0,1.0,1.0,0.5784258658044698,0.5428221865438143,0.0,0.014772727272727272,0.00909090909090909,1.0,0.01670156478268023,0.0326996941369039,0.0,0.0,0.0
8851,12.0,132.0,1323.8333333333333,702.3125,0.0,0.15013170358642636,0.15139439260327173,,-0.07591645854604417,-0.06407994162378898,1.0,1.0,1.0,1.0,1.0,1.0,0.5073477750672232,0.4486766132195956,0.0,0.010984848484848484,0.02803030303030303,1.0,0.017256066110345695,0.034004029690554376,0.0,0.0,0.0
7852,12.0,132.0,1238.0,657.9583333333334,0.0,0.12504637094522475,0.08326094725030764,,-0.07990700676447422,-0.06922089138732003,1.0,1.0,1.0,1.0,1.0,1.0,0.5646895381984799,0.5672093591019722,0.0,0.0,0.0007575757575757576,1.0,0.017957907841830222,0.03364883025593573,0.0,0.0,0.0
3256,12.0,132.0,1488.1666666666667,737.25,0.0,0.07891728038702955,0.07380228531970687,,-0.07000837540495922,-0.06642213243043685,1.0,1.0,1.0,1.0,1.0,1.0,0.6255406344077402,0.5625628640043181,0.0,0.0007575757575757576,0.0015151515151515152,1.0,0.014837001312973464,0.029995609795008746,0.0,0.0,6.661338147750939e-16
2139,12.0,132.0,1405.5,772.5069444444445,0.0,0.11993330344484282,0.09584034780960096,,-0.07859349424701614,-0.048518854772820516,1.0,1.0,1.0,1.0,1.0,1.0,0.5908711408508126,0.5206945269232194,0.0,0.006060606060606061,0.003787878787878788,1.0,0.015907336189531916,0.02886071976822205,0.0,0.0,6.661338147750939e-16
4893,12.0,132.0,1389.1666666666667,693.0138888888888,0.0,0.1502298408945497,0.13880979811617983,,-0.08399039731413048,-0.07304691030228065,1.0,1.0,1.0,1.0,1.0,1.0,0.47165505532596724,0.5118942168583949,0.0,0.00909090909090909,0.025757575757575757,1.0,0.016364089099769746,0.03407953114648778,0.0,0.0,0.0
4349,12.0,132.0,1429.3333333333333,716.513888888889,0.0,0.10816547111041482,0.10142268521566111,,-0.08570846497885781,-0.0736655362732846,1.0,1.0,1.0,1.0,1.0,1.0,0.6096665070482882,0.5382655485343825,0.0,0.005681818181818181,0.007575757575757576,1.0,0.01572553638590093,0.0313159409110916,0.0,0.0,2.220446049250313e-16
1861,12.0,132.0,1287.0,647.8958333333334,0.0,0.1077853468883892,0.09231438113965253,,-0.08213299067640593,-0.042971613213239744,1.0,1.0,1.0,1.0,1.0,1.0,0.6010119764340169,0.5981915504122101,0.0,0.0022727272727272726,0.009848484848484848,1.0,0.017311357618225498,0.03452500862001497,0.0,0.0,2.220446049250313e-16
1242,12.0,132.0,1251.6666666666667,670.6736111111111,0.0,0.14961011751834286,0.09430797023099424,,-0.08877179439808452,-0.0654688713060454,1.0,1.0,1.0,1.0,1.0,1.0,0.5511584220040059,0.5467566434973906,0.0,0.005681818181818181,0.009848484848484848,1.0,0.018072795544867456,0.03374639928825882,0.0,0.0,-4.440892098500626e-16
4606,12.0,132.0,1424.1666666666667,703.6319444444443,0.0,0.10796755852698917,0.0834751595797895,,-0.07826026367253137,-0.05048809218509597,1.0,1.0,1.0,1.0,1.0,1.0,0.6023059248266432,0.5534631779960693,0.0,0.0007575757575757576,0.0015151515151515152,1.0,0.015576855429904021,0.0316502164883407,0.0,0.0,4.440892098500626e-16
9168,12.0,132.0,1346.6666666666667,719.3888888888888,0.0,0.08418443831811073,0.09384118779013649,,-0.07218060417598275,-0.054682706166026676,1.0,1.0,1.0,1.0,1.0,1.0,0.6724752755209632,0.5520715813799074,0.0,0.0,0.003787878787878788,1.0,0.016378437982962624,0.030960634972027046,0.0,0.0,-2.220446049250313e-16
3252,12.0,132.0,1209.8333333333333,666.7569444444445,0.0,0.10060962529268604,0.0863120456160473,,-0.07316407200725904,-0.06063082826244882,1.0,1.0,1.0,1.0,1.0,1.0,0.5815937692320668,0.5311136087653646,0.0,0.0007575757575757576,0.0053030303030303025,1.0,0.01833085362254971,0.03361690751523575,0.0,0.0,-2.220446049250313e-16
4797,12.0,132.0,1242.6666666666667,665.5208333333334,0.0,0.15846682816963956,0.07653151698545156,,-0.08034206210139848,-0.014640385443672297,1.0,1.0,1.0,1.0,1.0,1.0,0.5459010277940636,0.3960834052804907,0.0,0.020833333333333332,0.013636363636363636,1.0,0.01891017816920081,0.034389585663002875,0.0,0.0,-5.551115123125783e-16
2632,12.0,132.0,1314.6666666666667,688.7916666666666,0.0,0.12010403135610162,0.05435159560459209,,-0.08219562963013195,-0.015918577683165396,1.0,1.0,1.0,1.0,1.0,1.0,0.5320975858994123,0.5838055512588773,0.0,0.014393939393939395,0.005303030303030303,1.0,0.017368869890565828,0.03243060216619092,0.0,0.0,-4.440892098500626e-16
7481,12.0,132.0,1303.1666666666667,646.5138888888889,0.0,0.1311237438622259,0.09994656498887008,,-0.08454499599208558,-0.0745496131906179,1.0,1.0,1.0,1.0,1.0,1.0,0.5844740785708845,0.5821567403307059,0.0,0.004292929292929293,0.013636363636363636,1.0,0.017232114570589003,0.03509512035366777,0.0,0.0,-1.1102230246251565e-16
8148,12.0,132.0,1164.1666666666667,617.8819444444445,0.0,0.10257502741839296,0.10139101792943594,,-0.07458364311465221,-0.07173479951577791,1.0,1.0,1.0,1.0,1.0,1.0,0.5993387151635884,0.5302204130437377,0.0,0.0015151515151515152,0.0030303030303030303,1.0,0.019090512746313643,0.03593694596460969,0.0,0.0,-1.1102230246251565e-16
