node_1,node_2,start_of_interaction,end_of_interaction,duration
11995,11997,13158,13169,11
11995,11997,13174,13208,34
11995,11997,13307,13321,14
11995,11997,15856,15861,5
11995,11997,15933,15986,53
11995,11997,15998,16013,15
11995,11997,16020,16021,1
11995,11997,16067,16082,15
11995,11997,16091,16096,5
11995,11997,16129,16137,8
11995,11997,16243,16289,46
11995,11997,16402,16414,12
11995,11997,18246,18263,17
11995,11997,19414,19455,41
11995,11997,19478,19480,2
11995,11997,19605,19639,34
11995,11997,19643,19650,7
11995,11997,19676,19688,12
11995,11997,20005,20010,5
11995,11997,21015,21036,21
11995,11997,21457,21468,11
11995,11997,21769,21777,8
11995,11997,22409,22424,15
11995,11997,23254,23263,9
11995,11997,23311,23327,16
11995,11997,24506,24526,20
11995,11997,25224,25270,46
11995,11997,25307,25361,54
11995,11997,25900,25925,25
11995,11997,26925,26930,5
11995,11997,27217,27218,1
11995,11998,684,761,77
11995,11998,763,764,1
11995,11998,1001,1008,7
11995,11998,5007,5027,20
11995,11998,5210,5221,11
11995,11998,5410,5424,14
11995,11998,6274,6287,13
11995,11998,6348,6354,6
11995,11998,7383,7420,37
11995,11998,7436,7444,8
11995,11998,7942,7962,20
11995,11998,9414,9416,2
11995,11998,9491,9501,10
11995,11998,9510,9512,2
11995,11998,9934,9949,15
11995,11998,10171,10215,44
11995,11998,10402,10405,3
11995,11998,12734,12741,7
11995,11998,12743,12761,18
11995,11998,12769,12786,17
11995,11998,12999,13007,8
11995,11998,13143,13152,9
11995,11998,13645,13675,30
11995,11998,13697,13723,26
11995,11998,14382,14402,20
11995,11998,14405,14411,6
11995,11998,17042,17060,18
11995,11998,17093,17117,24
11995,11998,17764,17767,3
11995,11998,17782,17819,37
11995,11998,20064,20076,12
11995,11998,20114,20133,19
11995,11998,20697,20738,41
11995,11998,20753,20755,2
11995,11998,20757,20762,5
11995,11998,20782,20783,1
11995,11998,21231,21255,24
11995,11998,21257,21283,26
11995,11998,21551,21568,17
11995,11998,24012,24023,11
11995,11998,24554,24570,16
11995,11998,27334,27335,1
11995,11998,27346,27370,24
11995,11998,27388,27399,11
11995,11998,27815,27816,1
11995,11999,778,819,41
11995,11999,2072,2127,55
11995,11999,2534,2536,2
11995,11999,2577,2589,12
11995,11999,2623,2625,2
11995,11999,2627,2628,1
11995,11999,2630,2642,12
11995,11999,2691,2692,1
11995,11999,2741,2757,16
11995,11999,3896,3915,19
11995,11999,4508,4525,17
11995,11999,5063,5071,8
11995,11999,5298,5308,10
11995,11999,6364,6388,24
11995,11999,6755,6798,43
11995,11999,8147,8148,1
11995,11999,8804,8810,6
11995,11999,8812,8818,6
11995,11999,8821,8858,37
11995,11999,8861,8882,21
11995,11999,9191,9229,38
11995,11999,9232,9242,10
11995,11999,11430,11453,23
11995,11999,11707,11741,34
11995,11999,13006,13036,30
11995,11999,13277,13306,29
11995,11999,14332,14338,6
11995,11999,15675,15683,8
11995,11999,15691,15716,25
11995,11999,15733,15738,5
11995,11999,16078,16130,52
11995,11999,17435,17495,60
11995,11999,17503,17514,11
11995,11999,17602,17607,5
11995,11999,17611,17614,3
11995,11999,17616,17618,2
11995,11999,17633,17636,3
11995,11999,17755,17756,1
11995,11999,17780,17791,11
11995,11999,18073,18086,13
11995,11999,19716,19733,17
11995,11999,19840,19881,41
11995,11999,19884,19920,36
11995,11999,19947,19984,37
11995,11999,20572,20600,28
11995,11999,20643,20646,3
11995,11999,20698,20710,12
11995,11999,20722,20739,17
11995,11999,20756,20759,3
11995,11999,20791,20799,8
11995,11999,20809,20817,8
11995,11999,20828,20866,38
11995,11999,20890,20923,33
11995,11999,20940,20977,37
11995,11999,20981,21042,61
11995,11999,22422,22423,1
11995,11999,22425,22427,2
11995,11999,22434,22452,18
11995,11999,23537,23555,18
11995,11999,23617,23621,4
11995,11999,23925,23926,1
11995,11999,24136,24137,1
11995,11999,26263,26291,28
11995,11999,26520,26528,8
11995,11999,27360,27365,5
11995,11999,27497,27522,25
11995,11999,27583,27602,19
11995,11999,28286,28334,48
11995,12000,468,484,16
11995,12000,520,521,1
11995,12000,524,542,18
11995,12000,588,604,16
11995,12000,632,758,126
11995,12000,1058,1074,16
11995,12000,1882,1894,12
11995,12000,3027,3029,2
11995,12000,3116,3135,19
11995,12000,3162,3184,22
11995,12000,3271,3301,30
11995,12000,3309,3322,13
11995,12000,3341,3353,12
11995,12000,3374,3376,2
11995,12000,3396,3399,3
11995,12000,3401,3405,4
11995,12000,3442,3466,24
11995,12000,3523,3524,1
11995,12000,3526,3595,69
11995,12000,3625,3646,21
11995,12000,4357,4374,17
11995,12000,4470,4476,6
11995,12000,4524,4525,1
11995,12000,4801,4807,6
11995,12000,4955,4997,42
11995,12000,5197,5213,16
11995,12000,5865,5888,23
11995,12000,6208,6262,54
11995,12000,6317,6318,1
11995,12000,6320,6328,8
11995,12000,6333,6336,3
11995,12000,6379,6384,5
11995,12000,6392,6406,14
11995,12000,6409,6439,30
11995,12000,7035,7039,4
11995,12000,7060,7068,8
11995,12000,7091,7099,8
11995,12000,7233,7234,1
11995,12000,7309,7327,18
11995,12000,7502,7504,2
11995,12000,7506,7515,9
11995,12000,7806,7822,16
11995,12000,9005,9010,5
11995,12000,9104,9112,8
11995,12000,9114,9117,3
11995,12000,9119,9123,4
11995,12000,9130,9148,18
11995,12000,10065,10081,16
11995,12000,10132,10138,6
11995,12000,10683,10696,13
11995,12000,10773,10783,10
11995,12000,11214,11243,29
11995,12000,11254,11272,18
11995,12000,11278,11280,2
11995,12000,11537,11600,63
11995,12000,11842,11858,16
11995,12000,12651,12670,19
11995,12000,12730,12734,4
11995,12000,12902,12926,24
11995,12000,12939,12960,21
11995,12000,12962,12973,11
11995,12000,12991,12992,1
11995,12000,13734,13736,2
11995,12000,13800,13809,9
11995,12000,13828,13841,13
11995,12000,13843,13847,4
11995,12000,13849,13850,1
11995,12000,13858,13879,21
11995,12000,14038,14045,7
11995,12000,14258,14273,15
11995,12000,14286,14287,1
11995,12000,14289,14293,4
11995,12000,14297,14301,4
11995,12000,14627,14631,4
11995,12000,14653,14670,17
11995,12000,15195,15196,1
11995,12000,15198,15227,29
11995,12000,15994,16006,12
11995,12000,16009,16039,30
11995,12000,16318,16336,18
11995,12000,16401,16431,30
11995,12000,16551,16553,2
11995,12000,16768,16788,20
11995,12000,16802,16839,37
11995,12000,16883,16917,34
11995,12000,16979,16981,2
11995,12000,17139,17153,14
11995,12000,17521,17524,3
11995,12000,17665,17676,11
11995,12000,17704,17727,23
11995,12000,18853,18878,25
11995,12000,19634,19642,8
11995,12000,19915,19927,12
11995,12000,20336,20351,15
11995,12000,22503,22505,2
11995,12000,22534,22569,35
11995,12000,22590,22601,11
11995,12000,22656,22670,14
11995,12000,23470,23473,3
11995,12000,24251,24260,9
11995,12000,24472,24481,9
11995,12000,25445,25457,12
11995,12000,25817,25824,7
11995,12000,27177,27221,44
11995,12000,27223,27224,1
11995,12000,27862,27872,10
11995,12000,28248,28292,44
11995,12000,28493,28500,7
11996,11997,1014,1022,8
11996,11997,1358,1362,4
11996,11997,1502,1524,22
11996,11997,1556,1562,6
11996,11997,1966,1973,7
11996,11997,3264,3275,11
11996,11997,3283,3307,24
11996,11997,3526,3544,18
11996,11997,4087,4095,8
11996,11997,4097,4114,17
11996,11997,4189,4192,3
11996,11997,4872,4925,53
11996,11997,7374,7424,50
11996,11997,7507,7511,4
11996,11997,7515,7560,45
11996,11997,7563,7595,32
11996,11997,7619,7629,10
11996,11997,7690,7694,4
11996,11997,7699,7724,25
11996,11997,8085,8101,16
11996,11997,8104,8130,26
11996,11997,8501,8510,9
11996,11997,9714,9715,1
11996,11997,10205,10249,44
11996,11997,10258,10260,2
11996,11997,10328,10342,14
11996,11997,10477,10489,12
11996,11997,10848,10849,1
11996,11997,10864,10865,1
11996,11997,10871,10874,3
11996,11997,10878,10880,2
11996,11997,10942,10959,17
11996,11997,11086,11102,16
11996,11997,11456,11461,5
11996,11997,12218,12220,2
11996,11997,12554,12564,10
11996,11997,12639,12654,15
11996,11997,12704,12719,15
11996,11997,12750,12765,15
11996,11997,13518,13519,1
11996,11997,15225,15230,5
11996,11997,15248,15258,10
11996,11997,15386,15411,25
11996,11997,15495,15514,19
11996,11997,15613,15614,1
11996,11997,15730,15742,12
11996,11997,15804,15815,11
11996,11997,15818,15820,2
11996,11997,15848,15881,33
11996,11997,15890,15896,6
11996,11997,16606,16608,2
11996,11997,17092,17147,55
11996,11997,17219,17232,13
11996,11997,18215,18232,17
11996,11997,18260,18264,4
11996,11997,18453,18497,44
11996,11997,20925,20927,2
11996,11997,21447,21462,15
11996,11997,22142,22155,13
11996,11997,22159,22163,4
11996,11997,22203,22224,21
11996,11997,22331,22358,27
11996,11997,22657,22692,35
11996,11997,22724,22732,8
11996,11997,22785,22854,69
11996,11997,23040,23053,13
11996,11997,23079,23098,19
11996,11997,23272,23277,5
11996,11997,23312,23327,15
11996,11997,23963,23981,18
11996,11997,24246,24280,34
11996,11997,24700,24709,9
11996,11997,25330,25343,13
11996,11997,25702,25712,10
11996,11997,26020,26037,17
11996,11997,27247,27249,2
11996,11997,27286,27303,17
11996,11997,28173,28186,13
11996,11997,28303,28320,17
11996,11997,28337,28392,55
11996,11998,131,138,7
11996,11998,232,244,12
11996,11998,246,250,4
11996,11998,367,370,3
11996,11998,372,386,14
11996,11998,655,663,8
11996,11998,675,689,14
11996,11998,691,699,8
11996,11998,1436,1455,19
11996,11998,1487,1514,27
11996,11998,1524,1525,1
11996,11998,1531,1536,5
11996,11998,1600,1646,46
11996,11998,2355,2372,17
11996,11998,4248,4261,13
11996,11998,4286,4293,7
11996,11998,4310,4348,38
11996,11998,4370,4372,2
11996,11998,4402,4404,2
11996,11998,4406,4407,1
11996,11998,4409,4410,1
11996,11998,4412,4415,3
11996,11998,4423,4436,13
11996,11998,4562,4566,4
11996,11998,4893,4900,7
11996,11998,5212,5220,8
11996,11998,5425,5429,4
11996,11998,5435,5458,23
11996,11998,6753,6794,41
11996,11998,7011,7066,55
11996,11998,8276,8313,37
11996,11998,8320,8331,11
11996,11998,8835,8836,1
11996,11998,9555,9573,18
11996,11998,9598,9618,20
11996,11998,9741,9759,18
11996,11998,9887,9890,3
11996,11998,9898,9948,50
11996,11998,9957,9976,19
11996,11998,10237,10241,4
11996,11998,12540,12558,18
11996,11998,12689,12707,18
11996,11998,12747,12776,29
11996,11998,13485,13505,20
11996,11998,13562,13577,15
11996,11998,13589,13595,6
11996,11998,13773,13776,3
11996,11998,13787,13796,9
11996,11998,13828,13847,19
11996,11998,13859,13892,33
11996,11998,13913,13953,40
11996,11998,14752,14760,8
11996,11998,14842,14843,1
11996,11998,14931,14949,18
11996,11998,14998,15005,7
11996,11998,15272,15296,24
11996,11998,15308,15326,18
11996,11998,15596,15597,1
11996,11998,15603,15604,1
11996,11998,15989,16016,27
11996,11998,17253,17261,8
11996,11998,17806,17813,7
11996,11998,18007,18069,62
11996,11998,18288,18290,2
11996,11998,18292,18295,3
11996,11998,20048,20066,18
11996,11998,20592,20601,9
11996,11998,21609,21613,4
11996,11998,21618,21620,2
11996,11998,21630,21662,32
11996,11998,21707,21719,12
11996,11998,22447,22467,20
11996,11998,22495,22521,26
11996,11998,22960,22986,26
11996,11998,23219,23235,16
11996,11998,23675,23701,26
11996,11998,23747,23754,7
11996,11998,23842,23850,8
11996,11998,23854,23856,2
11996,11998,23862,23872,10
11996,11998,24535,24538,3
11996,11998,24599,24601,2
11996,11998,24609,24612,3
11996,11998,24677,24699,22
11996,11998,24706,24722,16
11996,11998,25788,25794,6
11996,11998,26190,26214,24
11996,11998,26890,26906,16
11996,11998,26981,27015,34
11996,11998,27312,27314,2
11996,11998,27865,27882,17
11996,11998,27893,27905,12
11996,11998,28527,28549,22
11996,11998,28688,28689,1
11996,11999,190,214,24
11996,11999,827,843,16
11996,11999,1854,1878,24
11996,11999,2488,2492,4
11996,11999,3444,3445,1
11996,11999,3447,3449,2
11996,11999,3464,3471,7
11996,11999,3512,3522,10
11996,11999,3526,3555,29
11996,11999,4007,4018,11
11996,11999,4027,4064,37
11996,11999,4189,4190,1
11996,11999,4227,4255,28
11996,11999,4347,4348,1
11996,11999,4350,4352,2
11996,11999,4354,4355,1
11996,11999,4365,4418,53
11996,11999,5149,5176,27
11996,11999,5200,5225,25
11996,11999,5230,5253,23
11996,11999,5377,5388,11
11996,11999,5408,5419,11
11996,11999,5479,5513,34
11996,11999,7059,7073,14
11996,11999,7106,7128,22
11996,11999,7262,7297,35
11996,11999,7648,7662,14
11996,11999,7910,7920,10
11996,11999,8158,8178,20
11996,11999,8206,8226,20
11996,11999,8566,8652,86
11996,11999,8664,8665,1
11996,11999,8695,8713,18
11996,11999,8723,8740,17
11996,11999,9166,9183,17
11996,11999,10602,10641,39
11996,11999,11537,11540,3
11996,11999,12338,12343,5
11996,11999,12351,12353,2
11996,11999,12407,12413,6
11996,11999,13430,13517,87
11996,11999,13522,13528,6
11996,11999,13625,13627,2
11996,11999,13864,13884,20
11996,11999,14096,14107,11
11996,11999,14132,14167,35
11996,11999,14698,14714,16
11996,11999,16856,16880,24
11996,11999,16958,16971,13
11996,11999,16983,16985,2
11996,11999,16988,16995,7
11996,11999,17391,17399,8
11996,11999,17741,17752,11
11996,11999,17782,17792,10
11996,11999,18331,18367,36
11996,11999,18397,18416,19
11996,11999,19206,19227,21
11996,11999,19249,19275,26
11996,11999,19333,19389,56
11996,11999,19399,19426,27
11996,11999,19507,19518,11
11996,11999,19523,19541,18
11996,11999,19543,19545,2
11996,11999,19547,19550,3
11996,11999,19717,19719,2
11996,11999,19737,19746,9
11996,11999,19760,19766,6
11996,11999,19770,19803,33
11996,11999,19805,19807,2
11996,11999,20423,20439,16
11996,11999,21037,21046,9
11996,11999,21108,21132,24
11996,11999,21539,21581,42
11996,11999,23510,23511,1
11996,11999,23676,23699,23
11996,11999,24596,24597,1
11996,11999,25794,25811,17
11996,11999,25985,25992,7
11996,11999,26371,26377,6
11996,11999,26385,26418,33
11996,11999,28042,28077,35
11996,12000,153,188,35
11996,12000,387,398,11
11996,12000,464,467,3
11996,12000,601,610,9
11996,12000,647,655,8
11996,12000,662,679,17
11996,12000,681,688,7
11996,12000,692,700,8
11996,12000,825,840,15
11996,12000,843,844,1
11996,12000,860,871,11
11996,12000,874,891,17
11996,12000,1117,1133,16
11996,12000,1284,1304,20
11996,12000,1306,1317,11
11996,12000,1326,1327,1
11996,12000,1329,1374,45
11996,12000,1410,1416,6
11996,12000,1476,1478,2
11996,12000,1480,1484,4
11996,12000,1489,1512,23
11996,12000,1612,1625,13
11996,12000,1630,1651,21
11996,12000,2207,2208,1
11996,12000,2238,2263,25
11996,12000,3874,3895,21
11996,12000,4946,4955,9
11996,12000,4960,5041,81
11996,12000,5055,5065,10
11996,12000,5139,5156,17
11996,12000,5555,5560,5
11996,12000,8431,8441,10
11996,12000,9019,9032,13
11996,12000,9103,9111,8
11996,12000,9129,9136,7
11996,12000,9176,9198,22
11996,12000,10586,10597,11
11996,12000,10621,10640,19
11996,12000,10692,10715,23
11996,12000,10776,10792,16
11996,12000,10912,10947,35
11996,12000,11204,11218,14
11996,12000,11474,11485,11
11996,12000,11667,11680,13
11996,12000,12707,12718,11
11996,12000,12903,12926,23
11996,12000,13028,13037,9
11996,12000,13044,13059,15
11996,12000,13667,13720,53
11996,12000,14793,14794,1
11996,12000,14803,14814,11
11996,12000,15335,15421,86
11996,12000,15514,15527,13
11996,12000,15544,15582,38
11996,12000,15585,15586,1
11996,12000,15600,15602,2
11996,12000,15604,15620,16
11996,12000,15848,15856,8
11996,12000,16663,16687,24
11996,12000,17737,17741,4
11996,12000,18115,18165,50
11996,12000,18232,18235,3
11996,12000,19340,19348,8
11996,12000,19438,19463,25
11996,12000,19560,19562,2
11996,12000,19633,19635,2
11996,12000,19638,19660,22
11996,12000,22117,22134,17
11996,12000,22138,22169,31
11996,12000,23431,23438,7
11996,12000,24730,24768,38
11996,12000,24862,24869,7
11996,12000,24875,24904,29
11996,12000,26149,26167,18
11996,12000,26170,26175,5
11996,12000,26182,26236,54
11996,12000,26572,26584,12
11997,11998,1502,1554,52
11997,11998,1579,1594,15
11997,11998,2051,2089,38
11997,11998,2091,2112,21
11997,11998,2152,2161,9
11997,11998,2173,2196,23
11997,11998,3699,3702,3
11997,11998,3895,3911,16
11997,11998,4693,4694,1
11997,11998,4713,4725,12
11997,11998,4856,4872,16
11997,11998,4928,4939,11
11997,11998,4943,4945,2
11997,11998,5254,5289,35
11997,11998,6534,6539,5
11997,11998,6550,6564,14
11997,11998,7270,7301,31
11997,11998,7814,7832,18
11997,11998,8167,8201,34
11997,11998,8274,8275,1
11997,11998,8991,9000,9
11997,11998,9063,9133,70
11997,11998,9200,9202,2
11997,11998,9775,9787,12
11997,11998,10067,10084,17
11997,11998,10102,10154,52
11997,11998,10183,10204,21
11997,11998,10236,10243,7
11997,11998,11495,11507,12
11997,11998,11862,11866,4
11997,11998,12723,12732,9
11997,11998,12749,12768,19
11997,11998,12868,12870,2
11997,11998,12989,13034,45
11997,11998,13049,13060,11
11997,11998,13455,13477,22
11997,11998,13479,13480,1
11997,11998,13482,13483,1
11997,11998,15349,15381,32
11997,11998,16616,16628,12
11997,11998,16647,16679,32
11997,11998,16804,16813,9
11997,11998,16827,16829,2
11997,11998,16834,16908,74
11997,11998,18144,18157,13
11997,11998,18378,18393,15
11997,11998,18414,18436,22
11997,11998,18504,18580,76
11997,11998,18588,18596,8
11997,11998,18757,18761,4
11997,11998,18770,18773,3
11997,11998,18823,18836,13
11997,11998,18873,18904,31
11997,11998,18924,18946,22
11997,11998,19115,19116,1
11997,11998,20307,20319,12
11997,11998,20456,20483,27
11997,11998,20613,20614,1
11997,11998,21548,21554,6
11997,11998,21578,21583,5
11997,11998,21883,21889,6
11997,11998,22044,22051,7
11997,11998,22116,22120,4
11997,11998,22170,22178,8
11997,11998,22269,22288,19
11997,11998,22863,22877,14
11997,11998,23181,23199,18
11997,11998,23385,23386,1
11997,11998,23403,23426,23
11997,11998,23429,23430,1
11997,11998,23432,23463,31
11997,11998,23549,23571,22
11997,11998,23574,23575,1
11997,11998,23897,23939,42
11997,11998,24383,24391,8
11997,11998,24395,24400,5
11997,11998,24421,24424,3
11997,11998,24433,24449,16
11997,11998,24716,24739,23
11997,11998,24849,24856,7
11997,11998,26293,26342,49
11997,11998,26346,26348,2
11997,11998,26405,26406,1
11997,11998,26524,26535,11
11997,11998,26657,26713,56
11997,11998,27638,27644,6
11997,11998,27721,27726,5
11997,11998,27792,27799,7
11997,11998,27804,27805,1
11997,11999,0,16,16
11997,11999,1693,1714,21
11997,11999,1914,1925,11
11997,11999,2328,2353,25
11997,11999,3161,3173,12
11997,11999,3183,3184,1
11997,11999,3207,3237,30
11997,11999,3244,3246,2
11997,11999,3421,3446,25
11997,11999,3523,3555,32
11997,11999,3558,3591,33
11997,11999,3937,3964,27
11997,11999,4044,4045,1
11997,11999,4048,4055,7
11997,11999,4059,4075,16
11997,11999,4157,4202,45
11997,11999,4593,4594,1
11997,11999,4675,4682,7
11997,11999,4695,4712,17
11997,11999,5727,5732,5
11997,11999,5734,5763,29
11997,11999,5777,5816,39
11997,11999,5836,5852,16
11997,11999,5912,5928,16
11997,11999,6058,6065,7
11997,11999,6067,6068,1
11997,11999,6088,6100,12
11997,11999,6210,6211,1
11997,11999,6611,6642,31
11997,11999,6889,6900,11
11997,11999,7550,7554,4
11997,11999,7559,7567,8
11997,11999,7590,7613,23
11997,11999,7640,7644,4
11997,11999,7666,7687,21
11997,11999,7694,7695,1
11997,11999,7793,7808,15
11997,11999,8144,8160,16
11997,11999,8198,8199,1
11997,11999,8258,8277,19
11997,11999,9429,9436,7
11997,11999,9737,9746,9
11997,11999,11450,11471,21
11997,11999,13254,13255,1
11997,11999,16074,16091,17
11997,11999,16093,16096,3
11997,11999,16145,16149,4
11997,11999,16424,16445,21
11997,11999,16480,16493,13
11997,11999,16517,16547,30
11997,11999,18592,18606,14
11997,11999,18815,18845,30
11997,11999,21024,21051,27
11997,11999,21291,21295,4
11997,11999,22306,22311,5
11997,11999,23009,23022,13
11997,11999,24569,24587,18
11997,11999,24798,24837,39
11997,11999,26132,26180,48
11997,11999,26814,26838,24
11997,11999,27617,27663,46
11997,11999,27666,27667,1
11997,11999,27715,27728,13
11997,11999,28483,28496,13
11997,11999,28691,28696,5
11997,12000,988,1002,14
11997,12000,1499,1515,16
11997,12000,1592,1602,10
11997,12000,2500,2516,16
11997,12000,2533,2563,30
11997,12000,4389,4415,26
11997,12000,4457,4485,28
11997,12000,5218,5234,16
11997,12000,5731,5739,8
11997,12000,5741,5755,14
11997,12000,5757,5761,4
11997,12000,5768,5804,36
11997,12000,6481,6498,17
11997,12000,6594,6599,5
11997,12000,6713,6729,16
11997,12000,7040,7079,39
11997,12000,7117,7125,8
11997,12000,9982,9983,1
11997,12000,10954,10955,1
11997,12000,11420,11445,25
11997,12000,12716,12731,15
11997,12000,12979,12988,9
11997,12000,12990,13003,13
11997,12000,13005,13006,1
11997,12000,14111,14113,2
11997,12000,14332,14425,93
11997,12000,14506,14533,27
11997,12000,14538,14555,17
11997,12000,15388,15408,20
11997,12000,15410,15442,32
11997,12000,15445,15473,28
11997,12000,15533,15548,15
11997,12000,15598,15684,86
11997,12000,15834,15856,22
11997,12000,15858,15859,1
11997,12000,16002,16016,14
11997,12000,16053,16073,20
11997,12000,16358,16370,12
11997,12000,16379,16386,7
11997,12000,18202,18206,4
11997,12000,18342,18347,5
11997,12000,18350,18362,12
11997,12000,18364,18365,1
11997,12000,18368,18370,2
11997,12000,18372,18378,6
11997,12000,18381,18400,19
11997,12000,18554,18570,16
11997,12000,19066,19092,26
11997,12000,19581,19593,12
11997,12000,20237,20277,40
11997,12000,20284,20290,6
11997,12000,20696,20726,30
11997,12000,21180,21194,14
11997,12000,22015,22039,24
11997,12000,22069,22108,39
11997,12000,22135,22201,66
11997,12000,22273,22278,5
11997,12000,23476,23484,8
11997,12000,23495,23500,5
11997,12000,23545,23548,3
11997,12000,23551,23554,3
11997,12000,23559,23560,1
11997,12000,23608,23623,15
11997,12000,23634,23648,14
11997,12000,23792,23799,7
11997,12000,23801,23804,3
11997,12000,23808,23841,33
11997,12000,23962,23969,7
11997,12000,24008,24034,26
11997,12000,24437,24484,47
11997,12000,24486,24487,1
11997,12000,24914,24940,26
11997,12000,25157,25158,1
11997,12000,25160,25184,24
11997,12000,26129,26132,3
11997,12000,27207,27227,20
11997,12000,28002,28025,23
11997,12000,28070,28077,7
11998,11999,429,451,22
11998,11999,467,522,55
11998,11999,564,617,53
11998,11999,1272,1289,17
11998,11999,1346,1355,9
11998,11999,1396,1406,10
11998,11999,4343,4372,29
11998,11999,4403,4440,37
11998,11999,4453,4454,1
11998,11999,4471,4476,5
11998,11999,4515,4525,10
11998,11999,5043,5064,21
11998,11999,5654,5665,11
11998,11999,5701,5718,17
11998,11999,6329,6345,16
11998,11999,6470,6496,26
11998,11999,6881,6957,76
11998,11999,6966,6984,18
11998,11999,7021,7022,1
11998,11999,7056,7064,8
11998,11999,7155,7168,13
11998,11999,7171,7179,8
11998,11999,7193,7208,15
11998,11999,7214,7223,9
11998,11999,7232,7233,1
11998,11999,7706,7752,46
11998,11999,8125,8130,5
11998,11999,8133,8134,1
11998,11999,8161,8166,5
11998,11999,8169,8170,1
11998,11999,8185,8194,9
11998,11999,8368,8394,26
11998,11999,8397,8423,26
11998,11999,8503,8516,13
11998,11999,8563,8571,8
11998,11999,8741,8752,11
11998,11999,10916,10922,6
11998,11999,10953,10965,12
11998,11999,11017,11024,7
11998,11999,11127,11136,9
11998,11999,11151,11153,2
11998,11999,12024,12051,27
11998,11999,12082,12090,8
11998,11999,12168,12188,20
11998,11999,13338,13358,20
11998,11999,13388,13401,13
11998,11999,13411,13413,2
11998,11999,13474,13478,4
11998,11999,13482,13509,27
11998,11999,13543,13559,16
11998,11999,13869,13890,21
11998,11999,14046,14066,20
11998,11999,14070,14071,1
11998,11999,14077,14082,5
11998,11999,14091,14096,5
11998,11999,14269,14271,2
11998,11999,14575,14601,26
11998,11999,14603,14604,1
11998,11999,15021,15054,33
11998,11999,15056,15057,1
11998,11999,15059,15085,26
11998,11999,15127,15136,9
11998,11999,15190,15206,16
11998,11999,15232,15248,16
11998,11999,18613,18652,39
11998,11999,18698,18700,2
11998,11999,18736,18768,32
11998,11999,18771,18806,35
11998,11999,18813,18837,24
11998,11999,18856,18865,9
11998,11999,19023,19040,17
11998,11999,20692,20711,19
11998,11999,20723,20763,40
11998,11999,22772,22778,6
11998,11999,23654,23694,40
11998,11999,23960,23967,7
11998,11999,23977,23998,21
11998,11999,24025,24033,8
11998,11999,24842,24851,9
11998,11999,24869,24884,15
11998,11999,25146,25196,50
11998,11999,25204,25226,22
11998,11999,25616,25653,37
11998,11999,25689,25719,30
11998,11999,25747,25791,44
11998,11999,27123,27194,71
11998,11999,27634,27656,22
11998,11999,27732,27744,12
11998,11999,27931,27947,16
11998,11999,28111,28120,9
11998,11999,28140,28149,9
11998,11999,28176,28177,1
11998,11999,28230,28237,7
11998,11999,28589,28641,52
11998,11999,28657,28679,22
11998,12000,340,354,14
11998,12000,540,571,31
11998,12000,682,748,66
11998,12000,1035,1037,2
11998,12000,1487,1505,18
11998,12000,1555,1588,33
11998,12000,1601,1604,3
11998,12000,1615,1649,34
11998,12000,2570,2583,13
11998,12000,2675,2690,15
11998,12000,2776,2790,14
11998,12000,2927,2943,16
11998,12000,4524,4527,3
11998,12000,5163,5207,44
11998,12000,5569,5578,9
11998,12000,5629,5639,10
11998,12000,5673,5688,15
11998,12000,5716,5717,1
11998,12000,5722,5736,14
11998,12000,5846,5852,6
11998,12000,5966,5978,12
11998,12000,6017,6037,20
11998,12000,6040,6043,3
11998,12000,6065,6090,25
11998,12000,6126,6150,24
11998,12000,6332,6341,9
11998,12000,6444,6479,35
11998,12000,6491,6502,11
11998,12000,6510,6533,23
11998,12000,8811,8814,3
11998,12000,8819,8835,16
11998,12000,8850,8867,17
11998,12000,8946,8950,4
11998,12000,10374,10393,19
11998,12000,10458,10473,15
11998,12000,12118,12124,6
11998,12000,12208,12224,16
11998,12000,12228,12297,69
11998,12000,12412,12434,22
11998,12000,12442,12470,28
11998,12000,12492,12504,12
11998,12000,12719,12744,25
11998,12000,12991,12994,3
11998,12000,13711,13726,15
11998,12000,14750,14760,10
11998,12000,15019,15038,19
11998,12000,15197,15203,6
11998,12000,17952,17953,1
11998,12000,18383,18397,14
11998,12000,18549,18590,41
11998,12000,18612,18648,36
11998,12000,19136,19149,13
11998,12000,19153,19207,54
11998,12000,19349,19365,16
11998,12000,19392,19403,11
11998,12000,19757,19786,29
11998,12000,20809,20810,1
11998,12000,20812,20815,3
11998,12000,21901,21929,28
11998,12000,22216,22279,63
11998,12000,22344,22352,8
11998,12000,23564,23568,4
11998,12000,23594,23611,17
11998,12000,24047,24054,7
11998,12000,26191,26220,29
11998,12000,26246,26254,8
11998,12000,26802,26816,14
11999,12000,196,202,6
11999,12000,211,284,73
11999,12000,290,304,14
11999,12000,559,561,2
11999,12000,814,843,29
11999,12000,862,878,16
11999,12000,2847,2852,5
11999,12000,4273,4288,15
11999,12000,4520,4541,21
11999,12000,5150,5156,6
11999,12000,5434,5436,2
11999,12000,5453,5457,4
11999,12000,5460,5461,1
11999,12000,5465,5466,1
11999,12000,5578,5594,16
11999,12000,5619,5621,2
11999,12000,5623,5625,2
11999,12000,5697,5722,25
11999,12000,5745,5803,58
11999,12000,5807,5808,1
11999,12000,6349,6358,9
11999,12000,6476,6482,6
11999,12000,6669,6710,41
11999,12000,6823,6839,16
11999,12000,6952,6959,7
11999,12000,8013,8017,4
